category,is_known,true_label,prediction,max_softmax,entropy,energy,min_distance,odin,mahalanobis
Orthotomus_sericeus,0,-1,24,0.33970898,-2.6725416,419.4369,-8.616025,0.013223687,0.0
Dicrurus_macrocercus,0,-1,2,0.34436503,-3.133265,421.54312,-7.341175,0.013212451,0.0
Caprimulgus_jotaka,0,-1,5,0.12388482,-3.7287548,421.95096,-8.255895,0.0131950835,0.0
Ceyx_erithaca,0,-1,41,0.34532717,-2.9069219,420.17957,-8.265622,0.013218422,0.0
Elanus_caeruleus,1,30,30,0.53991556,-2.2726278,420.52747,-7.0787983,0.013229482,0.0
Bubo_sumatranus,0,-1,11,0.19770423,-3.1942098,421.35916,-7.917032,0.01320743,0.0
Prinia_flaviventris,1,58,58,0.97400033,-0.20792887,419.49182,-4.896882,0.013272168,0.0
Hierococcyx_fugax,0,-1,27,0.23824526,-3.4561782,421.4284,-7.970903,0.013205717,0.0
Hemiprocne_comata,0,-1,36,0.1843297,-3.1808624,420.52078,-8.739706,0.013207694,0.0
Tringa_ochropus,1,71,71,0.98941565,-0.098609954,419.96542,-3.8480139,0.01327981,0.0
Dicrurus_paradiseus,1,28,28,0.9983165,-0.01683974,416.1711,-4.617688,0.013320528,0.0
Anthus_rufulus,0,-1,41,0.24024181,-3.1726127,420.5779,-8.471708,0.0132104345,0.0
Limosa_limosa,1,43,43,0.97038066,-0.17048435,418.2964,-4.637706,0.013291851,0.0
Phylloscopus_coronatus,0,-1,11,0.10109597,-3.7084134,422.1685,-8.215726,0.013192725,0.0
Gallicrex_cinerea,0,-1,12,0.91219974,-0.6003934,418.35965,-7.1766167,0.013257124,0.0
Acrocephalus_orientalis,1,2,2,0.92657614,-0.5134577,418.587,-6.659233,0.013261057,0.0
Acrocephalus_bistrigiceps,1,1,1,0.9960486,-0.03745695,417.34552,-4.848233,0.013301737,0.0
Pernis_ptilorhynchus,0,-1,51,0.39046156,-2.5795808,420.60886,-7.615757,0.013221282,0.0
Egretta_garzetta,1,29,29,0.8280572,-0.60592973,418.27136,-5.863119,0.013276101,0.0
Arenaria_interpres,1,10,10,0.9950583,-0.047549225,418.4124,-4.1064014,0.013297192,0.0
Falco_tinnunculus,1,33,33,0.2273378,-3.3298779,420.26157,-9.012491,0.013207554,0.0
Larvivora_cyane,0,-1,33,0.13514227,-3.313029,420.2375,-9.34338,0.01320347,0.0
Egretta_garzetta,1,29,29,0.9910279,-0.06487891,417.22675,-4.370472,0.013309976,0.0
Orthotomus_atrogularis,1,51,51,0.99934405,-0.0077337166,416.0441,-4.526391,0.013323412,0.0
Phylloscopus_coronatus,0,-1,27,0.40200332,-2.7515564,420.3085,-7.9653835,0.013220689,0.0
Hirundo_rustica,1,40,40,0.99405694,-0.049943008,418.52203,-3.7996202,0.013299943,0.0
Gallinago_gallinago,1,34,34,0.73648435,-1.4485004,420.675,-6.141763,0.013239873,0.0
Pellorneum_malaccense,0,-1,65,0.09273901,-3.6115177,420.79266,-9.437967,0.013194807,0.0
Dicrurus_leucophaeus,1,27,27,0.64846116,-1.3638589,418.9876,-7.2844505,0.013247497,0.0
Poliolimnas_cinereus,0,-1,0,0.242727,-2.932654,419.2959,-9.312957,0.013216479,0.0
Mixornis_gularis,1,44,44,0.9103566,-0.6270711,419.6961,-6.0937114,0.013253634,0.0
Pitta_moluccensis,0,-1,41,0.23644449,-3.3257394,421.57382,-7.6185884,0.013208448,0.0
Elanus_caeruleus,1,30,30,0.9947343,-0.05230021,418.82187,-4.141436,0.013291273,0.0
Psittacula_krameri,1,60,60,0.9553372,-0.33979514,419.65097,-5.266994,0.013265333,0.0
Vanellus_indicus,1,74,74,0.9937603,-0.060847986,419.1484,-4.0664577,0.01328775,0.0
Passer_montanus,1,54,54,0.8599008,-0.9188774,420.37073,-6.0241075,0.013245381,0.0
Ardea_alba,1,7,7,0.44521928,-2.644219,422.03973,-6.0624413,0.013222871,0.0
Psittacula_krameri,1,60,60,0.9749933,-0.1913817,418.37863,-5.5219064,0.013278969,0.0
Spilornis_cheela,1,65,65,0.9981007,-0.01806503,416.92227,-3.9416337,0.013319585,0.0
Picus_vittatus,0,-1,31,0.12752305,-3.4477453,420.96704,-8.923859,0.0131999105,0.0
Calidris_ferruginea,1,15,15,0.99802196,-0.019847788,417.90594,-3.2735515,0.013315584,0.0
Eurystomus_orientalis,0,-1,2,0.35293403,-2.5245006,418.51602,-9.308874,0.013226748,0.0
Spilopelia_chinensis,1,64,64,0.9816228,-0.15179193,418.50027,-5.548825,0.013276825,0.0
Chlidonias_hybrida,1,21,9,0.39022443,-2.6426103,420.66107,-7.5265894,0.013222036,0.0
Larvivora_cyane,0,-1,45,0.47326186,-2.633947,420.67532,-7.4049067,0.013223316,0.0
Orthotomus_ruficeps,0,-1,51,0.7909893,-1.2891306,420.60724,-6.241201,0.013239473,0.0
Pluvialis_squatarola,1,57,57,0.70789456,-1.5951729,420.75137,-6.197338,0.013238387,0.0
Muscicapa_dauurica,0,-1,24,0.33991447,-2.7071128,420.313,-7.9296284,0.013221143,0.0
Gallinago_megala,0,-1,63,0.36735,-3.0302253,421.32312,-7.428486,0.013214377,0.0
Nycticorax_nycticorax,1,50,50,0.98545015,-0.11928499,419.9563,-3.300381,0.013287529,0.0
Cacomantis_merulinus,1,12,12,0.99126863,-0.07704533,418.0247,-4.8514285,0.013292583,0.0
Lanius_cristatus,0,-1,41,0.10979166,-3.6717849,421.48352,-8.75858,0.013194795,0.0
Motacilla_tschutschensis,1,46,46,0.98054117,-0.15769562,418.758,-5.1676707,0.013278411,0.0
Chalcophaps_indica,0,-1,18,0.44971353,-2.3285947,418.48,-8.778123,0.0132343825,0.0
Loriculus_galgulus,0,-1,22,0.46631673,-2.4802477,420.444,-7.502945,0.01322501,0.0
Charadrius_mongolus,0,-1,66,0.20752396,-3.2368972,420.24738,-9.035837,0.013207275,0.0
Falco_tinnunculus,1,33,33,0.9096666,-0.6014681,419.66357,-5.8178606,0.013257898,0.0
Hieraaetus_pennatus,0,-1,17,0.19663806,-3.1696625,421.27966,-7.8761325,0.013208901,0.0
Amaurornis_phoenicurus,1,6,6,0.9925842,-0.06842862,418.31055,-4.633702,0.013291602,0.0
Butorides_striata,1,11,11,0.95041287,-0.36303872,419.2732,-5.6814103,0.013264964,0.0
Eurystomus_orientalis,0,-1,36,0.13342378,-3.1826043,420.2256,-9.1320915,0.013206381,0.0
Psilopogon_haemacephalus,1,59,59,0.9117766,-0.565989,419.7892,-5.646937,0.013258266,0.0
Hemiprocne_longipennis,0,-1,31,0.10704887,-3.7629423,422.22046,-8.092631,0.013193716,0.0
Hypothymis_azurea,1,41,41,0.98715615,-0.104932584,418.577,-4.719105,0.0132870255,0.0
Spilornis_cheela,1,65,65,0.9757413,-0.19200936,418.34445,-5.752865,0.013276319,0.0
Dicrurus_paradiseus,1,28,28,0.9987178,-0.01345753,416.09067,-4.800587,0.013319026,0.0
Pycnonotus_jocosus,1,61,61,0.99657506,-0.03500919,418.56476,-3.93187,0.013297522,0.0
Sterna_sumatrana,0,-1,29,0.42259002,-2.7850928,421.10263,-7.210893,0.0132203,0.0
Xenus_cinereus,0,-1,72,0.7989647,-1.1015974,419.2917,-6.664238,0.01325153,0.0
Micropternus_brachyurus,0,-1,27,0.26006657,-2.7973952,419.88577,-8.462149,0.013219889,0.0
Falco_peregrinus,1,32,32,0.9927982,-0.06695379,419.3511,-3.6414025,0.013291047,0.0
Corvus_splendens,1,25,25,0.9624645,-0.28790283,420.05664,-4.748249,0.013266682,0.0
Hypothymis_azurea,1,41,41,0.98447764,-0.13065498,418.8342,-4.835924,0.013281952,0.0
Aethopyga_siparaja,0,-1,36,0.43898296,-2.0797114,415.86203,-11.0099325,0.013239615,0.0
Surniculus_lugubris,0,-1,12,0.20125492,-3.3617113,420.68686,-8.61677,0.013207093,0.0
Aegithina_tiphia,1,4,4,0.99818665,-0.019093633,416.13635,-5.2788677,0.01331229,0.0
Limosa_lapponica,1,42,42,0.6140808,-0.7758688,417.5923,-5.3401194,0.013292153,0.0
Anthracoceros_malayanus,0,-1,44,0.18264839,-3.0077987,421.42505,-7.589112,0.013210819,0.0
Pycnonotus_plumosus,0,-1,22,0.23875807,-2.7879677,419.8343,-8.643924,0.013218122,0.0
Cyanoptila_cyanomelana,0,-1,4,0.26309508,-3.1595488,421.05304,-8.036782,0.013209875,0.0
Haliaeetus_ichthyaetus,0,-1,31,0.13499586,-3.5963793,421.52658,-8.397578,0.01319889,0.0
Egretta_garzetta,1,29,29,0.9954407,-0.04234089,417.06213,-4.8908734,0.013305243,0.0
Centropus_bengalensis,0,-1,64,0.19790053,-3.2739425,421.02905,-8.312431,0.013206462,0.0
Arachnothera_longirostra,0,-1,52,0.8625158,-0.8155189,419.48962,-6.2371283,0.013254473,0.0
Limosa_lapponica,1,42,69,0.14503977,-3.6581895,422.35498,-7.531684,0.013199272,0.0
Ardea_alba,1,7,7,0.9879611,-0.09792471,418.70966,-4.185528,0.013292295,0.0
Gelochelidon_nilotica,1,37,37,0.99631137,-0.03306745,417.63696,-4.040683,0.013308702,0.0
Alcedo_atthis,1,5,5,0.9798218,-0.14353876,416.98102,-6.2241716,0.013288393,0.0
Tachybaptus_ruficollis,1,68,68,0.9440083,-0.35594365,417.79114,-6.4162045,0.013275025,0.0
Centropus_bengalensis,0,-1,18,0.26744708,-2.848533,421.55103,-7.177498,0.013214559,0.0
Corvus_splendens,1,25,25,0.986198,-0.115230024,418.7723,-4.5470624,0.0132867,0.0
Cypsiurus_balasiensis,0,-1,47,0.21833536,-3.3780792,421.85294,-7.5706615,0.01320533,0.0
Ardea_alba,1,7,7,0.9384419,-0.3766276,418.3214,-5.9103174,0.013274585,0.0
Rallina_eurizonoides,0,-1,36,0.51481616,-2.0599437,417.26175,-9.653447,0.0132390475,0.0
Hierococcyx_nisicolor,0,-1,55,0.32868475,-2.6984396,419.12607,-9.172251,0.013220342,0.0
Anthus_rufulus,0,-1,12,0.1827523,-3.096575,419.52844,-9.557003,0.013210007,0.0
Columba_livia,1,23,23,0.9979316,-0.022599004,417.76266,-4.331923,0.013303058,0.0
Pluvialis_squatarola,1,57,57,0.90908885,-0.5871663,419.10123,-5.923336,0.0132641,0.0
Dicaeum_cruentatum,0,-1,4,0.27727932,-3.2393856,421.3836,-7.759598,0.013209151,0.0
Phylloscopus_borealis,1,56,56,0.99768686,-0.024705991,418.844,-3.265812,0.0133026475,0.0
Acridotheres_tristis,1,0,0,0.996777,-0.029834786,417.14426,-4.673251,0.013306809,0.0
Orthotomus_ruficeps,0,-1,51,0.83474827,-0.8087135,417.40298,-7.80348,0.013261541,0.0
Limosa_lapponica,1,42,42,0.96070963,-0.28384882,419.7776,-4.593375,0.013272713,0.0
Chalcophaps_indica,0,-1,41,0.22541267,-3.1902914,420.0881,-8.901334,0.0132113,0.0
Calidris_ferruginea,1,15,15,0.99828076,-0.01869887,416.79932,-4.730881,0.013310848,0.0
Motacilla_tschutschensis,1,46,46,0.9845233,-0.09932581,417.61264,-4.7594576,0.01329926,0.0
Cyanoptila_cyanomelana,0,-1,5,0.116501726,-3.5226731,421.66162,-8.246578,0.013199064,0.0
Strix_leptogrammica,0,-1,11,0.17146665,-3.4901063,420.99026,-8.607227,0.013203248,0.0
Acridotheres_tristis,1,0,0,0.9139622,-0.57686234,419.4027,-5.978263,0.013259249,0.0
Leptocoma_brasiliana,0,-1,22,0.21513848,-3.3788757,419.59973,-9.693696,0.0132072875,0.0
Himantopus_himantopus,1,39,39,0.9461109,-0.3678034,419.81107,-4.947282,0.013267145,0.0
Pluvialis_squatarola,1,57,57,0.10040188,-3.4738219,420.68234,-9.165215,0.013199943,0.0
Arachnothera_longirostra,0,-1,41,0.73199904,-1.4061323,418.87732,-7.590879,0.01324483,0.0
Charadrius_mongolus,0,-1,42,0.09522013,-3.5997398,421.24564,-9.080986,0.013193621,0.0
Phylloscopus_coronatus,0,-1,31,0.08613405,-3.6308117,421.52792,-8.850236,0.013192912,0.0
Butorides_striata,1,11,11,0.7934123,-1.1960342,418.56314,-7.8286777,0.013245856,0.0
Actitis_hypoleucos,1,3,3,0.82245547,-1.0823646,419.75394,-6.767342,0.013243839,0.0
Treron_vernans,0,-1,44,0.31192413,-2.859799,420.06387,-8.327299,0.0132190995,0.0
Calidris_ferruginea,1,15,15,0.2643652,-2.5129175,421.16455,-6.8442993,0.0132244,0.0
Ardea_cinerea,1,8,8,0.89163154,-0.44573334,419.28802,-4.4692454,0.013280823,0.0
Orthotomus_ruficeps,0,-1,51,0.9670158,-0.2549299,419.44638,-5.038946,0.013270913,0.0
Psittacula_krameri,1,60,45,0.24089368,-3.2819977,420.11276,-9.010006,0.013209452,0.0
Acrocephalus_orientalis,1,2,2,0.9987779,-0.011186116,414.67776,-5.2327437,0.013332289,0.0
Anthreptes_malacensis,0,-1,65,0.19271936,-2.8852844,419.2234,-9.553682,0.013214164,0.0
Tringa_nebularia,1,70,70,0.4363027,-2.4194818,421.18253,-6.490489,0.013228714,0.0
Pandion_haliaetus,1,53,53,0.9880989,-0.09788185,418.9554,-4.0964136,0.013290495,0.0
Chrysophlegma_miniaceum,0,-1,42,0.55153173,-2.074531,420.41815,-7.0255594,0.013231876,0.0
Ficedula_zanthopygia,0,-1,1,0.35426164,-3.0548477,420.71762,-8.09037,0.013213511,0.0
Larvivora_cyane,0,-1,29,0.14385948,-3.6838393,421.08585,-8.84602,0.013198837,0.0
Strix_leptogrammica,0,-1,47,0.19659778,-3.000094,420.81937,-8.141273,0.013211638,0.0
Pitta_megarhyncha,0,-1,65,0.37532452,-2.782486,420.6692,-7.642636,0.013220214,0.0
Terpsiphone_affinis,0,-1,41,0.55905277,-1.8309879,420.8509,-6.4084826,0.01323419,0.0
Falco_tinnunculus,1,33,33,0.97352165,-0.186026,418.5648,-5.021244,0.013283218,0.0
Aegithina_tiphia,1,4,4,0.982566,-0.1401345,417.4285,-6.088175,0.013284139,0.0
Lanius_cristatus,0,-1,46,0.20812526,-3.2582033,421.48334,-7.8815584,0.013206031,0.0
Prinia_flaviventris,1,58,58,0.99908495,-0.010138314,417.51175,-3.1412911,0.013322226,0.0
Dicrurus_leucophaeus,1,27,27,0.9786855,-0.16987564,417.09705,-6.473152,0.013283465,0.0
Calidris_alba,1,13,13,0.48015955,-2.525644,420.225,-7.700304,0.013225367,0.0
Alcedo_atthis,1,5,5,0.9934384,-0.059129547,416.81644,-5.5561385,0.013299541,0.0
Pluvialis_squatarola,1,57,57,0.99727196,-0.027812928,417.03958,-4.6291013,0.013308996,0.0
Psittacula_krameri,1,60,11,0.32102433,-2.035759,419.38788,-8.167842,0.0132303685,0.0
Leptocoma_calcostetha,0,-1,22,0.2566357,-2.6836214,419.89542,-8.608262,0.013217732,0.0
Caprimulgus_affinis,0,-1,11,0.17232303,-3.3742867,420.78366,-8.760679,0.013203969,0.0
Chlidonias_hybrida,1,21,21,0.9677586,-0.21762422,418.94608,-4.8554554,0.013280054,0.0
Falco_tinnunculus,1,33,33,0.7744676,-1.0293163,419.2677,-6.731935,0.013251077,0.0
Numenius_phaeopus,1,49,49,0.99633455,-0.036319908,418.74036,-3.522128,0.013300956,0.0
Falco_peregrinus,1,32,32,0.1472839,-3.6000667,421.77676,-8.085737,0.013199611,0.0
Spatula_querquedula,1,63,63,0.9957113,-0.041652992,419.23996,-3.240628,0.013297889,0.0
Tringa_ochropus,1,71,71,0.9765231,-0.19256347,418.88037,-5.4549356,0.013272937,0.0
Egretta_garzetta,1,29,29,0.96963465,-0.23171331,419.43103,-4.561138,0.013277927,0.0
Motacilla_tschutschensis,1,46,46,0.9968946,-0.031145385,418.2023,-3.9808967,0.013301644,0.0
Psilopogon_haemacephalus,1,59,59,0.9831561,-0.14508486,419.24744,-4.6554594,0.013278721,0.0
Arachnothera_longirostra,0,-1,44,0.19461122,-2.9790044,420.25638,-8.636191,0.013212485,0.0
Numenius_arquata,1,48,57,0.27087152,-2.5151186,419.26785,-8.289118,0.013230533,0.0
Orthotomus_sericeus,0,-1,11,0.17888837,-3.639543,420.52274,-9.250884,0.013200898,0.0
Zapornia_pusilla,1,75,75,0.963715,-0.23315948,417.63486,-6.2005596,0.013279861,0.0
Tringa_glareola,1,69,34,0.6135142,-1.6544634,419.1136,-7.663233,0.013240579,0.0
Charadrius_mongolus,0,-1,15,0.96800303,-0.15551257,415.5503,-5.824761,0.013312952,0.0
Pycnonotus_jocosus,1,61,61,0.9937044,-0.05891572,419.2693,-3.4462545,0.013294598,0.0
Psilopogon_haemacephalus,1,59,59,0.9916967,-0.07662481,418.226,-5.061471,0.01328692,0.0
Corvus_macrorhynchos,1,24,24,0.9883713,-0.099860445,419.26065,-4.208926,0.013284635,0.0
Psittacula_krameri,1,60,60,0.5809992,-2.1716504,420.06854,-7.449143,0.013230813,0.0
Himantopus_himantopus,1,39,39,0.9902153,-0.09037805,419.64392,-3.9927528,0.013282033,0.0
Spilornis_cheela,1,65,65,0.9632072,-0.21761534,417.6784,-5.6953325,0.0132859815,0.0
Gelochelidon_nilotica,1,37,49,0.87778956,-0.6943749,418.79626,-6.1765547,0.013264855,0.0
Tringa_stagnatilis,0,-1,70,0.28214285,-2.6975515,421.5838,-6.8419485,0.013218728,0.0
Mycteria_leucocephala,0,-1,63,0.2531567,-3.1132011,421.05737,-7.7669153,0.013213427,0.0
Hemiprocne_longipennis,0,-1,74,0.21851219,-3.2867718,420.91464,-8.41554,0.01320659,0.0
Psittacula_krameri,1,60,60,0.9811189,-0.15867302,418.0752,-5.7559137,0.013279934,0.0
Limosa_lapponica,1,42,42,0.9708463,-0.21912134,419.74783,-4.4374933,0.013275292,0.0
Phylloscopus_coronatus,0,-1,44,0.93768084,-0.43763143,418.72507,-6.197016,0.0132653145,0.0
Limosa_limosa,1,43,43,0.98415935,-0.094129086,417.605,-4.075865,0.013308712,0.0
Hypothymis_azurea,1,41,41,0.98437726,-0.12343266,418.3919,-5.1301813,0.013283951,0.0
Malacocincla_abbotti,0,-1,63,0.17138052,-3.3832695,420.61954,-8.954193,0.013203541,0.0
Pluvialis_squatarola,1,57,57,0.7958072,-1.0616089,418.67847,-6.718893,0.013259249,0.0
Caprimulgus_jotaka,0,-1,11,0.3665249,-2.9722612,421.15497,-7.492339,0.0132157905,0.0
Numenius_arquata,1,48,48,0.96357584,-0.2674768,418.80875,-5.609645,0.013272047,0.0
Vanellus_indicus,1,74,74,0.9979759,-0.02243867,419.11072,-3.1629667,0.0133002745,0.0
Pandion_haliaetus,1,53,53,0.97757643,-0.17893948,419.23486,-4.790261,0.0132774515,0.0
Spatula_querquedula,1,63,63,0.9890977,-0.09373002,416.47562,-6.577491,0.013290357,0.0
Butorides_striata,1,11,11,0.9229996,-0.53307164,420.1192,-5.4269495,0.013256986,0.0
Cyanoptila_cyanomelana,0,-1,4,0.09866326,-3.6031349,420.73447,-9.495529,0.013194817,0.0
Mulleripicus_pulverulentus,0,-1,53,0.19010699,-3.2460284,421.37747,-7.910534,0.013207417,0.0
Corvus_macrorhynchos,1,24,29,0.2827747,-2.8662217,420.47485,-7.9741507,0.013218541,0.0
Limosa_limosa,1,43,43,0.9223319,-0.4604432,419.62714,-4.6533456,0.0132739255,0.0
Halcyon_pileata,0,-1,38,0.6330104,-1.7085147,418.9933,-7.7709694,0.013240749,0.0
Lanius_cristatus,0,-1,0,0.40082705,-2.5620384,419.845,-8.144608,0.013224659,0.0
Hierococcyx_nisicolor,0,-1,36,0.2728291,-2.6827126,419.84674,-8.578996,0.013218763,0.0
Ardea_alba,1,7,7,0.36544678,-2.1036744,417.9651,-9.160046,0.013236155,0.0
Sterna_sumatrana,0,-1,11,0.47783852,-2.4472826,418.5206,-9.2623825,0.013227419,0.0
Motacilla_cinerea,1,45,45,0.99150497,-0.06739856,418.6449,-3.8878078,0.0132971285,0.0
Dicrurus_paradiseus,1,28,28,0.96982163,-0.20997968,417.69208,-6.085642,0.013280461,0.0
Hierococcyx_sparverioides,0,-1,31,0.22119512,-3.3109999,421.65936,-7.6962566,0.013206403,0.0
Charadrius_dubius,1,20,40,0.25071043,-3.0046353,421.20343,-7.737634,0.013211848,0.0
Larvivora_cyane,0,-1,65,0.2027589,-2.9660072,420.92252,-8.033982,0.013211619,0.0
Aethopyga_siparaja,0,-1,44,0.42328334,-2.6903286,420.59494,-7.623803,0.013221419,0.0
Lanius_cristatus,0,-1,1,0.6214963,-1.381467,419.5327,-7.042987,0.013243302,0.0
Pelargopsis_capensis,1,55,55,0.9973103,-0.02802157,418.7188,-3.458397,0.013301688,0.0
Dicrurus_macrocercus,0,-1,52,0.21593657,-3.145284,420.63394,-8.502905,0.0132092545,0.0
Ardeola_speciosa,0,-1,2,0.13595916,-3.1869526,419.14896,-10.281464,0.0132054435,0.0
Limosa_lapponica,1,42,42,0.9543317,-0.28538728,420.10382,-3.781878,0.013279223,0.0
Dendrocygna_javanica,0,-1,37,0.4615928,-2.4044476,420.16373,-7.826343,0.013224475,0.0
Accipiter_trivirgatus,0,-1,48,0.080566615,-3.6504803,422.03165,-8.476867,0.013191558,0.0
Pycnonotus_jocosus,1,61,61,0.98498213,-0.12949261,419.3234,-4.5560427,0.013279108,0.0
Psilopogon_haemacephalus,1,59,59,0.9994886,-0.006126415,417.1948,-3.2628655,0.013324796,0.0
Todiramphus_chloris,0,-1,0,0.27445605,-3.1070595,420.70804,-8.149887,0.013213093,0.0
Spatula_clypeata,1,62,62,0.99928135,-0.007774123,414.33978,-5.72756,0.013330292,0.0
Tringa_stagnatilis,0,-1,69,0.25795156,-2.8813527,420.6659,-7.9467254,0.013216218,0.0
Charadrius_dubius,1,20,20,0.98700535,-0.10909058,417.64456,-5.7654233,0.013285259,0.0
Spatula_querquedula,1,63,63,0.995278,-0.045811947,418.43158,-3.9869869,0.0132987555,0.0
Halcyon_smyrnensis,1,38,38,0.9806045,-0.13345739,418.01697,-5.290262,0.013286719,0.0
Anthreptes_malacensis,0,-1,44,0.43822166,-1.6987196,418.19492,-8.475906,0.013242164,0.0
Malacocincla_abbotti,0,-1,12,0.20728917,-3.1403286,420.62283,-8.5809555,0.013208299,0.0
Corvus_macrorhynchos,1,24,24,0.7281082,-1.5263982,420.27112,-6.733909,0.013237531,0.0
Caprimulgus_affinis,0,-1,75,0.17376243,-3.211145,419.17444,-10.0257845,0.013208537,0.0
Dicrurus_paradiseus,1,28,28,0.9994667,-0.006064062,414.41345,-5.4446626,0.013332877,0.0
Ninox_scutulata,1,47,47,0.99434847,-0.055130124,419.44562,-3.6132023,0.013289971,0.0
Motacilla_tschutschensis,1,46,46,0.99446857,-0.054463286,418.83508,-4.1754484,0.0132905515,0.0
Lanius_cristatus,0,-1,4,0.12816212,-3.7419653,421.71002,-8.525126,0.01319471,0.0
Pelargopsis_capensis,1,55,55,0.9983455,-0.01773699,416.99524,-4.570681,0.01330994,0.0
Gallinago_gallinago,1,34,34,0.98560727,-0.12773204,419.12137,-4.905719,0.013277043,0.0
Aplonis_panayensis,0,-1,12,0.34857455,-2.656004,420.93835,-7.1612577,0.01322299,0.0
Pluvialis_squatarola,1,57,57,0.23541178,-2.6421022,421.5815,-6.619166,0.013221801,0.0
Columba_livia,1,23,23,0.97960496,-0.172883,419.4529,-4.7744274,0.013274534,0.0
Numenius_phaeopus,1,49,49,0.9924325,-0.06694995,419.3294,-3.0618815,0.013299222,0.0
Gallus_gallus,1,36,36,0.9858992,-0.124965794,419.01947,-4.7560997,0.013280589,0.0
Aethopyga_siparaja,0,-1,4,0.41586635,-2.338214,416.63986,-10.787437,0.0132321725,0.0
Prionochilus_maculatus,0,-1,44,0.49753892,-1.0477413,417.86423,-7.438016,0.0132603245,0.0
Acridotheres_tristis,1,0,0,0.7380646,-1.3695667,420.13818,-6.489462,0.013242622,0.0
Anthreptes_malacensis,0,-1,36,0.15973313,-3.0910974,420.94492,-8.20348,0.01320917,0.0
Spatula_clypeata,1,62,62,0.27395844,-2.9236915,419.11493,-9.356321,0.013218205,0.0
Vanellus_indicus,1,74,74,0.9980538,-0.021354843,418.78754,-3.262503,0.013303307,0.0
Pachycephala_cinerea,0,-1,41,0.8304253,-1.0506928,420.26767,-6.2313604,0.013244222,0.0
Strix_leptogrammica,0,-1,50,0.07827133,-3.7018733,422.4094,-8.080476,0.013191355,0.0
Dicrurus_paradiseus,1,28,28,0.75260407,-1.4436443,419.6778,-7.235812,0.013238585,0.0
Vanellus_indicus,1,74,74,0.9962908,-0.03891389,419.59875,-3.2586038,0.013292468,0.0
Charadrius_dubius,1,20,20,0.9931003,-0.065894194,417.69043,-5.4375362,0.013289026,0.0
Motacilla_cinerea,1,45,45,0.7384421,-1.1628057,419.851,-6.3619223,0.013248025,0.0
Actitis_hypoleucos,1,3,3,0.9786769,-0.16312402,418.6126,-5.154735,0.0132805295,0.0
Phylloscopus_coronatus,0,-1,2,0.079869315,-3.5557928,420.25882,-10.036924,0.01319395,0.0
Ficedula_zanthopygia,0,-1,51,0.18477689,-2.980513,420.0015,-8.866468,0.013212813,0.0
Calidris_pugnax,0,-1,68,0.17823023,-3.055449,421.0053,-7.978603,0.013211399,0.0
Passer_montanus,1,54,54,0.97718483,-0.19224241,419.1178,-5.2606645,0.013272375,0.0
Clanga_clanga,0,-1,53,0.19360892,-3.516054,420.53943,-8.940559,0.013204892,0.0
Psilopogon_rafflesii,0,-1,18,0.25871187,-2.6749744,419.79547,-8.596031,0.013219183,0.0
Hierococcyx_sparverioides,0,-1,60,0.21679612,-3.0968928,421.6288,-7.4843006,0.013210277,0.0
Sternula_albifrons,1,67,67,0.7633762,-1.1746666,418.701,-7.2916574,0.0132510625,0.0
Pachycephala_cinerea,0,-1,44,0.09499771,-3.6389492,421.93323,-8.359215,0.013193873,0.0
Aegithina_tiphia,1,4,4,0.97422487,-0.21341258,418.70184,-5.638298,0.013273082,0.0
Ardea_cinerea,1,8,9,0.54732776,-1.1442695,420.13412,-5.9538903,0.013249975,0.0
Psittacula_alexandri,0,-1,36,0.23419306,-2.818222,419.02866,-9.490375,0.013217499,0.0
Tachybaptus_ruficollis,1,68,68,0.952899,-0.3589605,419.99893,-5.144897,0.013262263,0.0
Orthotomus_sutorius,1,52,52,0.9937784,-0.060494184,417.59705,-5.39942,0.013290876,0.0
Ardea_cinerea,1,8,8,0.9702191,-0.20803478,420.2246,-3.5862226,0.013280009,0.0
Malacocincla_abbotti,0,-1,44,0.13766457,-3.536158,421.28287,-8.643045,0.013198724,0.0
Geopelia_striata,0,-1,12,0.35818684,-2.3578632,418.8778,-8.7778,0.013229107,0.0
Halcyon_smyrnensis,1,38,38,0.99605584,-0.038967248,418.0481,-4.3924694,0.013298344,0.0
Halcyon_coromanda,0,-1,2,0.19902448,-3.1236992,419.9645,-8.993517,0.013211733,0.0
Bubo_sumatranus,0,-1,11,0.1220714,-3.6245646,422.68314,-7.4736433,0.013195739,0.0
Strix_seloputo,0,-1,18,0.15868396,-3.3452063,421.67026,-7.860959,0.013203875,0.0
Sterna_sumatrana,0,-1,64,0.9750515,-0.20554599,418.33142,-5.946491,0.013273794,0.0
Numenius_phaeopus,1,49,49,0.29832953,-2.5088115,422.21585,-5.736327,0.013225031,0.0
Larvivora_cyane,0,-1,26,0.107979596,-3.6017528,420.92795,-9.195435,0.013196084,0.0
Gelochelidon_nilotica,1,37,37,0.988832,-0.08504051,418.83508,-3.7120998,0.013296957,0.0
